nct_id,brief_title,official_title,brief_summary,detailed_description,overall_status,why_stopped,start_date,completion_date,primary_completion_date,study_type,phases,allocation,intervention_model,masking,primary_purpose,enrollment_count,enrollment_type
NCT02269176,Efficacy and Safety of Telmisartan and Losartan in Primary Hypertension,"12 Week, Multi-center, Randomized, Double-blind, Double Dummy, Parallel Group Trial Comparing the Efficacy and Safety of 40 & 80 mg Telmisartan and 50 & 100 mg Losartan in the Treatment of 150 Pairs of Primary Hypertension Patients","Using Losartan as a comparator, to evaluate the efficacy and safety of telmisartan in the treatment of the mild to moderate primary hypertension patients in China",,COMPLETED,,2000-07,,2001-01,INTERVENTIONAL,PHASE3,RANDOMIZED,PARALLEL,DOUBLE,TREATMENT,330,ACTUAL
NCT01292694,Contribution of Angiotensin II to Supine Hypertension in Autonomic Failure,Contribution of Angiotensin II to Supine Hypertension in Autonomic Failure,"The purpose of this study is to test the hypothesis that angiotensin II plays a role in the supine hypertension of primary autonomic failure. To determine the contribution of angiotensin II to renin and blood pressure regulation in autonomic failure, patients with multiple system atrophy \[MSA\] or pure autonomic failure \[PAF\] and supine hypertension will undergo medication testing with the angiotensin II receptor blocker losartan. The investigators will compare the biochemical and hemodynamic effects between MSA and PAF patients. In a subset of patients, the investigators will also give the ACE inhibitor captopril. Our primary endpoint will be changes in plasma renin activity, and subsequent components of the circulating renin-angiotensin system, in response to angiotensin II blockade. Our secondary outcome will be changes in hemodynamic measures during administration of these drugs.","Primary autonomic failure is a disabling condition characterized by orthostatic hypotension. It is less well appreciated that at least 50% of these patients have high blood pressure when lying down \[supine hypertension\]. The mechanisms underlying supine hypertension in autonomic failure remain poorly understood. The hypertension in MSA patients may be explained by residual sympathetic tone, possibly acting on hypersensitive adrenoreceptors and unrestrained by the lack of baroreflex modulation. In contrast, the hypertension in PAF is associated with increased vascular resistance in the absence of residual sympathetic tone. However, the factors driving an elevation in either sympathetic or vascular tone in these patients remain unclear.

The investigators hypothesize that angiotensin II, a hormone widely implicated in blood pressure regulation, plays a role in the supine hypertension of autonomic failure. To determine the contribution of angiotensin II to renin and blood pressure regulation in autonomic failure, the investigators will administer the angiotensin II receptor blocker losartan to MSA and PAF patients with supine hypertension. The primary endpoint will be changes in plasma renin activity, and subsequent components of the circulating renin-angiotensin system, in response to angiotensin II blockade. The secondary outcomes will be the decrease in blood pressure and changes in heart rate, cardiac output, stroke volume and systemic vascular resistance during administration of these drugs.

Subjects will be studied on 2 separate days, one with oral administration of placebo and the other with losartan \[50 mg\]. The order of administration will be randomized in a single-blind manner. The investigators will collect blood samples before and every 2 hours after administration for up to 6 hours to determine if angiotensin II regulates plasma renin activity, and other components of the circulating renin-angiotensin system, in autonomic failure. The investigators will also obtain hemodynamic measurements before and every 1 hour (blood pressure and heart rate) or 2 hours (cardiac output, stroke volume and systemic vascular resistance) after drug administration.

In a subset of patients the investigators will also administer the ACE inhibitor captopril \[50 mg\] on a separate study day using the same methods. Captopril is less specific for assessing the role of angiotensin II to hypertension. However, it may provide important information on the mechanism for angiotensin II formation in these patients.",TERMINATED,"Could not enroll enough participants, and lost funding.",2011-03,2017-03,2017-03,INTERVENTIONAL,PHASE1,RANDOMIZED,CROSSOVER,SINGLE,BASIC_SCIENCE,12,ACTUAL
NCT01750294,A Pilot Study of Chlorthalidone Among Patients With Poorly Controlled Hypertension and CKD,,"It is estimated that in the United States there are approximately 8 million individuals with moderate to severe chronic kidney disease (CKD), not on dialysis. Volume expansion plays an important role in the pathogenesis of hypertension in patients with CKD. For this pilot study, the investigators hypothesize that administration of chlorthalidone among patients with moderate to severe CKD will improve blood pressure (BP).",,COMPLETED,,2012-08,2013-08,2013-08,INTERVENTIONAL,PHASE4,NA,SINGLE_GROUP,NONE,TREATMENT,14,ACTUAL
NCT06722794,Fixating the Plate of Ahmed Valve to the Sclera Using a Flanged Prolene Suture,Novel Technique for Fixating the Plate of Ahmed Valve to the Sclera Using a Single Flanged Prolene Suture,this study evaluated new technique for suturing the Ahmed valve device used to treat resistant types of glaucoma,"This technique of fixating Ahmed glaucoma valve using flanged prolene suture is an safe, fast, and reproducible technique combines the benefits of fixing the plate with excellent stability with no complications of free plate techniques at the same time, decreasing both the risks of old valve plate fixation techniques and the concerns of the relative technical difficulty",COMPLETED,,2024-06-01,2024-10-31,2024-10-31,INTERVENTIONAL,NA,NA,SINGLE_GROUP,NONE,TREATMENT,40,ACTUAL
NCT03980860,Effect of Two Exercise Programs on Obese Patients,Effect of HIIT vs Low Intensity Training on Fat Loss in Obese Patients,"The purpose of the study is to compare the effectiveness of two exercise programs (High Intensity Interval Training/HIIT and Low Intensity (LIT) Long Duration training) on decreasing fat mass and preserving lean body mass in obese patients. What the investigators are proposing is that HIIT is less effective because it will most likely decrease lean body mass in obese patients, whereas LIT decreases fat mass and conserves lean body tissue.",,COMPLETED,,2019-06-05,2019-10-01,2019-10-01,INTERVENTIONAL,NA,RANDOMIZED,SINGLE_GROUP,SINGLE,PREVENTION,24,ACTUAL
NCT00373360,"Safety, Efficacy and Treatment Satisfaction in Patients With PAH Rapidly Switched From Epoprostenol to Remodulin","Rapid Switch From Intravenous Epoprostenol to Intravenous Remodulin® (Treprostinil Sodium) in Patients With Stable Pulmonary Arterial Hypertension: Safety, Efficacy and Treatment Satisfaction",The purpose of this 8-week study is to compare the effects of switching from therapy with epoprostenol or Flolan to IV Remodulin. This study will also assess the effect that changing to Remodulin will have on patient satisfaction with their treatment and impact on quality of life.,"Pulmonary arterial hypertension (PAH), which is defined as an elevation in pulmonary arterial pressure and pulmonary vascular resistance, is a severe hemodynamic abnormality common to a variety of diseases and syndromes. Elevation in pulmonary arterial pressure causes an increase in right ventricular afterload, impairing right ventricular function and ultimately leading to inactivity and death. The goal of PAH treatment is to lengthen survival time, to ameliorate symptoms of PAH and to improve health related quality of life (HRQOL).

Remodulin® (treprostinil sodium), a stable analogue of prostacyclin, possesses potent pulmonary and systemic vasodilatory and platelet anti-aggregatory actions in vitro and in vivo. Recently, Remodulin received FDA approval for intravenous therapy based upon bioequivalence of the IV and SC routes of administration. Remodulin is more chemically stable than epoprostenol and may offer potential safety and convenience advantages compared to intravenous epoprostenol that may impact Health Related Quality of Life (HRQOL) and/or patient satisfaction. Unlike epoprostenol, Remodulin does not need to be mixed daily and is stable at room temperature eliminating the need for ice packs. Furthermore, since Remodulin remains in the body longer than epoprostenol (4 hrs instead of less than 5 minutes) there is less risk of cardiovascular collapse from a sudden interruption of infusion, such as a line clog. In an open-label study in Europe, patients who were using a type of portable medication pump called the CADD Legacy pump were rapidly switched from Flolan to Remodulin with no serious side effects. This study will examine effects of switching from therapy with epoprostenol or Flolan to IV Remodulin and compare changes in HRQOL and treatment satisfaction before and after rapid switch from epoprostenol to Remodulin in patients with pulmonary hypertension using the CADD legacy pump.

Participation in this study will last approximately 10 weeks. Study procedures include routine blood tests, medical history, physical exams, disease evaluation, exercise tests and patient questionnaires. Participants will have 4 visits during the study and will spend at least 1 night in the hospital.",COMPLETED,,2006-09,2008-01,2008-01,INTERVENTIONAL,PHASE4,NON_RANDOMIZED,SINGLE_GROUP,NONE,TREATMENT,10,ACTUAL
NCT02610660,Tracking Outcomes and Practice in Pediatric Pulmonary Hypertension,Tracking Outcomes and Practice in Pediatric Pulmonary Hypertension,"The TOPP-2 registry is an international, non-interventional, prospective registry including children and adolescents newly diagnosed with pulmonary hypertension (PH) to gain further insights in the disease course and long-term outcome of PH in childhood.

Patients will undergo clinical assessments and receive standard medical care, as determined by treating physicians in their daily clinical practice. The TOPP-2 registry is specifically designed to capture the variables that have been proposed as treatment goals in PePH and the reasons for changes in treatment strategy.

The TOPP-2 registry uses the new clinical classification of PH as outlined at the 5th World Symposium for Pulmonary Hypertension (WSPH) in Nice 2013 and includes new characterizations for children with PH.

The registry is planned and implemented under the scientific leadership of the Association for Pediatric Pulmonary Hypertension (PePH), independently from the financial sponsors.

All enrolled patients will have a follow-up period of 18 months.",,COMPLETED,,2015-08,2022-12-31,2022-12-31,OBSERVATIONAL,,,,,,388,ACTUAL
NCT05144360,Efficacy and Safety of Atenas Association in the Treatment of Type II Diabetes Mellitus and Hypertension,"National, Multicenter, Randomized, Double-blind, Triple-dummy, Phase III Clinical Trial to Evaluate the Efficacy and Safety of Atenas Association in the Treatment of Type II Diabetes Mellitus and Hypertension",The purpose of this study is to evaluate the efficacy and safety of Atenas association in the treatment of type 2 diabetes mellitus and hypertension,,WITHDRAWN,Strategy review,2022-08,2024-11,2024-07,INTERVENTIONAL,PHASE3,RANDOMIZED,PARALLEL,DOUBLE,TREATMENT,0,ACTUAL
NCT03714776,"A Study to Assess the Safety, Tolerability and Efficacy of IONIS-AGT-LRx, an Antisense Inhibitor Administered Subcutaneously to Hypertensive Participants With Controlled Blood Pressure","A Double-Blind, Placebo-Controlled, Phase 2 Study to Assess the Safety, Tolerability and Efficacy of IONIS-AGT-LRx, an Antisense Inhibitor Administered Subcutaneously to Hypertensive Subjects With Controlled Blood Pressure","This was a Phase 2, double-blind, randomized, placebo-controlled study of IONIS-AGT-LRx conducted in mild hypertensive participants.","Participants were randomized in a 2:1 ratio to receive a once-weekly subcutaneous treatment and an additional loading dose on Study Day 3 with either IONIS-AGT-LRx or placebo for 6 weeks.

All participants completed a 13-week Post-Treatment Period.",COMPLETED,,2019-01-03,2019-11-13,2019-11-13,INTERVENTIONAL,PHASE2,RANDOMIZED,PARALLEL,DOUBLE,TREATMENT,25,ACTUAL
NCT00367094,Combination of Benazepril Plus Hydrochlorothiazide in Chinese Patients With Mild to Moderate Essential Hypertension,Efficacy and Safety of the Combination of Benazepril Plus Hydrochlorothiazide in Chinese Patients With Mild to Moderate Essential Hypertension Not Adequately Controlled With Benazepril,This study will evaluate efficacy and safety data for benazepril/hydrochlorothiazide in adult Chinese patients with mild to moderate essential hypertension. Patients whose blood pressure is not adequately controlled with benazepril monotherapy during a 4 week run-in period will be randomly allocated to double blind treatment over 8 weeks with either a combination of benazepril/hydrochlorothiazide per day or continuation of benazepril per day.,,COMPLETED,,2006-07,,,INTERVENTIONAL,PHASE3,RANDOMIZED,PARALLEL,DOUBLE,TREATMENT,296,
NCT01274494,COMPLIANCE An Observational Study of Treatment Compliance and Quality of Life in Patients on Antihypertensive Medication,COMPLIANCE An Observational Study of Treatment Compliance and Quality of Life in Patients on Antihypertensive Medication,The aim of this multi-centre survey is to assess treatment adherence and quality of life in a Jordanian and Lebanese population newly diagnosed with hypertension or with uncontrolled essential hypertension being on antihypertensive treatment for at least 6 months.,,COMPLETED,,2011-05,2012-09,2012-09,OBSERVATIONAL,,,,,,1501,ACTUAL
NCT00095394,Irbesartan/Hydrochlorothiazide (HCTZ) Combination Therapy as First Line Treatment for Severe Hypertension,The Efficacy and Safety of Irbesartan/HCTZ Combination Therapy as First Line Treatment for Severe Hypertension,"The purpose of this clinical research is to learn if severe hypertension can be better controlled by initially treating with a combination of drugs (Irbesartan/HCTZ), in patients who are unlikely to achieve blood pressure (B/P) control with only one drug. In addition, the study will also evaluate the safety and tolerability of the drugs.",,COMPLETED,,2004-09,2005-05,2005-05,INTERVENTIONAL,PHASE3,RANDOMIZED,PARALLEL,DOUBLE,TREATMENT,645,ESTIMATED
NCT04670094,Comorbidities and Risk Score in COVID-19 Patients,Comorbidities and Risk Score for Severity and Outcome in Patients With Infection by SARS-CoV-2.,Retrospective multi-center cohort study. Consecutive patients hospitalized for severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2) up to October 2020 will be included. Patients are followed until discharge from hospital or death.,"Background

A virus causing clusters of severe pneumonia was first detected in the city of Wuhan, China, in December 2019.

This pathogen was designated as SARS-CoV-2. Although of probable zoonotic origin, human-to-human transmission has rapidly fuelled the spread of SARS-CoV-2 infection globally.

On February 20th, the first case of locally acquired SARS-CoV-2 infection was diagnosed in Northern Italy in a critically ill, hospitalized young man with no travel history to known areas of viral circulation or link to a probable or confirmed coronavirus infectious disease 2019 (COVID-19) case. Prior to this date, only three cases of COVID-19 had been reported in Central Italy, all with a travel history to Wuhan. Following this unexpected finding, case counts, and death tolls has increased rapidly in the country with a total of 192,994 confirmed cases and 25,969 deaths as of 24 April 2020.

Study rationale

Multiple variables have been described as possible risk factors for SARS-CoV-2 susceptibility, severity and prognosis, among which age, sex and comorbidities play an important role.

Centers for Disease Control and Prevention (CDC) listed the underlying medical conditions that have shown to increase the risk of severe illness from SARS-CoV-2. While some comorbidities, such as serious heart conditions and chronic kidney disease have a consistent and strong evidence as bad prognostic factors in SARS-CoV-2 infection, others as HIV have a limited evidence and heterogeneous results.

Further, despite it is well-known that the burden of co-existing diseases may be additive or even multiplicative, the effect of specific disease cluster on COVID-19 adverse outcomes has never been evaluated. Finally, the proposed models and risk scores currently available to predict disease severity and mortality are poorly reported and at high risk of bias, raising concern that their predictions could be unreliable when applied in daily practice. A reliable risk/prognostic score developed by a multidimensional and cross-validated approach will pave the way for future research on frail sectors of the population and on the use of health system resources. At the clinical level, a prognostic score will allow to predict severity and mortality risk in patients requiring hospitalization and to stratify patients according to clinical severity helping clinicians in their therapeutic decision-making.

Objectives

The primary objective of the study is to evaluate the role of patient's comorbidities on clinical outcome in patients hospitalized for SARS-CoV-2. The investigators will confirm risk predictors already known and provide evidence for the uncertain ones. The investigators will also develop a prognostic score able to predict negative clinical outcomes (primarily short-term mortality), that will be useful to stratify patients at hospital admission according to their different risk profiles, and therefore to ""tailor"" the individuals' level of care.

A secondary objective could be that to extend this approach at the susceptible population level, especially the elders, to stratify according to the higher risk of being infected by SARS-CoV-2, hospitalized and to have a dismal outcome (not developed here but related to a possible amendment).

Sample size

The investigators expect the total number of patients with complete data to be approximately 2500, based on the expected recruitment of each center.

Analysis Plan

Data will be summarized by counts and percentage and quartiles for categorical and continuous variables, respectively. Multi-state models will be used to describe patient's hospital mortality and discharge. In-hospital mortality will be estimate accounting for discharge as competing event. Kaplan-Meier estimator will be used to estimate mortality up to 3-months from admission. The role of patient's comorbidities on clinical outcome will be evaluated by the Cox model adjusting for relevant confounders. A clinically-based prognostic score will be developed including comorbidities and other risk factors. The score will be constructed by a multidimensional approach and Lasso approach will be used to select relevant risk factors. The Area Under the Receiving Operating Characteristics curve (AUC) and Brier score will be used to evaluate model performance and the final score will be cross-validated. A sensitivity analysis will be performed using a training and test validation approach. The use of regression trees for a practical definition of risk subgroups and latent variable models will also be considered.

Multiple imputation will be performed if missing would exceed 10%.

Data collection

Consecutive patients hospitalized for SARS-CoV-2 up to October 2020 will be included. Given the difficulty in systematically obtaining written informed consent and given the great public interest of the project, the research will be conducted in the context of the authorizations guaranteed by Article 89 of the General Data Protection Regulation (GDPR) EU Regulation 2016/679, which guarantees processing for purposes of public interest, for scientific or historical research or for statistical purposes of health data.",COMPLETED,,2020-12-30,2021-05-29,2021-05-29,OBSERVATIONAL,,,,,,4555,ACTUAL
NCT04585594,Mi Propio Camino Intervention RCT for Blood Pressure Medication Adherence,Mi Propio Camino (Finding My Own Way): Personalized Approaches to Improve Blood Pressure Control,The purpose of this study is to compare the effect of two educational interventions on adherence to blood pressure medications among adults with uncontrolled hypertension.,"The study is a randomized controlled trial (RCT) consisting of a 4-session educational intervention (completed over the course of 4-8 weeks) and a 6-month follow-up period for adherence monitoring. Participants will be allocated to one of two educational intervention groups following a block randomization schedule, stratified on the hypothesized mediator variable of medication-related beliefs (high versus low scores on the BMQ Necessity-Concerns subscore) to ensure the groups are balanced on this variable. Primary endpoint is medication adherence at 6 month follow-up, defined as the proportion of days that the prescribed number of doses was taken by the patient during a 30-day period, measured by a pill bottle cap monitor (medication events monitoring device \[MEMS\]).",COMPLETED,,2020-09-16,2024-09-10,2024-09-10,INTERVENTIONAL,NA,RANDOMIZED,PARALLEL,NONE,TREATMENT,508,ACTUAL
