nct_id,brief_title,official_title,brief_summary,detailed_description,overall_status,why_stopped,start_date,completion_date,primary_completion_date,study_type,phases,allocation,intervention_model,masking,primary_purpose,enrollment_count,enrollment_type
NCT04202094,Fertility in Young Adults Who Did (Not) Store Testicular Tissue Before a Treatment Leading to Fertility Problems,Follow-up of Fertility in Young Adults Who Did or Did Not Store Testicular Tissue Before Gonadotoxic Treatment for Fertility Preservation,"The goal of this prospective comparative interventional cohort study is to assess the fertility status of young adult men (≥18 years) who received gonadotoxic treatment during childhood for the treatment of cancer or hematological disorders. These treatment protocols are highly gonadotoxic (i.e. they may cause later fertility problems) and therefore these patients have been proposed to store some testicular tissue during childhood as an option to preserve their fertility.

The main questions this study aims to answer are (1) the impact of the received gonadotoxic treatment on the later fertility status and (2) the additional impact of a testicular biopsy procedure (performed at a young age to harvest testicular tissue for storage) on the future fertility.

Participants will be asked to undergo a physical examination by a fertility specialist, to undergo a scrotal ultrasound, to give a blood sample, and to provide a semen sample.

Researchers will compare the patients fertility status between the different received gonadotoxic treatment protocols, between patients who underwent a testicular biopsy procedure at a young age and those who did not, and compare the patients fertility status with the reproductive health of spontaneously conceived young adults.",See the subsequent protocol sections.,ENROLLING_BY_INVITATION,,2020-09-08,2030-12,2030-12,INTERVENTIONAL,NA,NON_RANDOMIZED,FACTORIAL,NONE,BASIC_SCIENCE,50,ESTIMATED
NCT00040794,"Combination Chemotherapy, Radiation Therapy, and Gefitinib in Treating Patients With Stage III Non-Small Cell Lung Cancer","ZD1839 (NSC #715055, IND #61187) With Induction Paclitaxel And Carboplatin Followed By Either Radiation Or Concomitant Radiation With Weekly Paclitaxel And Carboplatin In Stage III Non-Small Cell Lung Cancer, A Phase II Study","This phase II clinical trial studies how well combining different regimens of chemotherapy and gefitinib with radiation therapy work in treating patients with stage III non-small cell lung cancer. Drugs used in chemotherapy work in different ways to stop the growth of tumor cells, either by killing the cells or by stopping them from dividing. Biological therapies such as gefitinib may interfere with the growth of tumor cells and slow the growth of non-small cell lung cancer. Radiation therapy uses high-energy x-rays to damage tumor cells. Giving different regimens of combination therapy together with gefitinib and radiation therapy may be an effective treatment for non-small cell lung cancer.","PRIMARY OBJECTIVES:

I. To determine whether ZD1839 (gefitinib) at 250 mg orally every day administered concomitantly with radiotherapy after induction treatment consisting of paclitaxel, carboplatin, and ZD1839 among patients with inoperable stage III non-small cell lung cancer and Common Terminology Criteria (CTC) performance status 2 or poor risk performance status 0-1 is tolerable.

II. To determine whether ZD1839 at 250 mg orally every day administered concomitantly with paclitaxel, carboplatin, and radiation after induction treatment consisting of paclitaxel, carboplatin, and ZD1839 among patients with inoperable stage III non-small cell lung cancer and CTC performance status 0-1 is tolerable.

III. To determine the overall response rate, failure-free survival, and survival after treatment with induction chemotherapy with daily ZD1839, concomitant radiotherapy and daily ZD1839, and post-radiotherapy single agent daily ZD1839 among patients with CTC performance status 2 or poor risk performance status 0-1 and inoperable stage III non-small cell lung cancer.

IV. To determine the overall response rate, failure-free survival, and survival after treatment with induction chemotherapy and daily ZD1839, concomitant chemoradiotherapy and daily ZD1839, and post-radiotherapy single agent daily ZD1839 among patients with CTC performance status 0-1 and inoperable stage III non-small cell lung cancer.

V. To determine if elevated circulating epidermal growth factor receptor (EGFR) levels prior to treatment, as determined by either quantitative polymerase chain reaction (PCR) or direct enzyme-linked immunosorbent assay (ELISA) measurement, may predict for response to therapy with EGFR inhibitors.

OUTLINE:

All patients receive induction therapy comprising paclitaxel IV over 3 hours followed by carboplatin IV over 30 minutes on day 1. Treatment repeats every 21 days for 2 courses. Patients then receive therapy based on their assigned stratum.

STRATUM I: Patients receive gefitinib orally (PO) daily for 7 weeks. Patients also undergo concurrent radiotherapy once daily 5 days a week for 7 weeks.

STRATUM II: Patients receive gefitinib and radiotherapy as in stratum I concurrently with paclitaxel IV over 1 hour followed by carboplatin over 30 minutes once weekly for 7 weeks.

Patients then receive gefitinib PO daily in the absence of disease progression or unacceptable toxicity.

After completion of study treatment, patients are followed up every 3 months for 1 year and then every 6 months for 2 years.",COMPLETED,,2002-05,,2006-03,INTERVENTIONAL,PHASE2,NON_RANDOMIZED,PARALLEL,NONE,TREATMENT,144,ACTUAL
NCT05846594,A Study to Evaluate the Impact of Liquid Biopsy in Participants With a Clinical Diagnosis of Advanced Cancer,An International Prospective Study to Evaluate the Impact of Liquid Biopsy in Participants With a Clinical Diagnosis of Advanced Cancer (L1ST),"This is an international, prospective study to assess the impact of concomitant early use of liquid biopsy (FoundationOne® Liquid CDx) within the diagnostic pathway, compared with the standard of care diagnostic pathway, on the timing of routine cancer care in treatment-naïve participants presenting with a clinical diagnosis of advanced cancer, where the pathologic diagnosis has not yet been confirmed. Participants with one of the following two clinical presentations will be included: participants with evidence of de novo metastatic lung cancer or participants with evidence of de novo metastatic gastrointestinal cancer.

Participants may have undergone different levels of diagnostic workup prior to enrollment. Participants who have not had tissue biopsy performed prior to enrollment will be classified as 'basic workup' and those who have had tissue biopsy performed prior to enrollment will be classified as 'extended workup'.

During the diagnosis period, eligible participants will undergo liquid biopsy (FoundationOne® Liquid CDx assay; as per label) on blood samples. Blood samples will be tested using the FoundationOne® Liquid CDx assay at a central laboratory. In parallel, participants will undergo the standard of care diagnostic pathway, including tissue biopsy and histology workup, if not already done before enrollment, and molecular workup according to ESMO guidelines or national guidelines for each tumor type included in this study.

Once a complete pathologic diagnosis has been made, the investigator (or multidisciplinary team) can complete an anti-cancer treatment recommendation assessment. Anti-cancer treatment recommendation should follow current practice and professional guidelines based on the results provided by either liquid biopsy (as per label) or tissue biopsy/standard of care.",,COMPLETED,,2023-09-14,2024-09-06,2024-09-06,INTERVENTIONAL,PHASE4,NON_RANDOMIZED,PARALLEL,NONE,DIAGNOSTIC,466,ACTUAL
NCT03745794,Repeat Quadratus Lumborum Block to Reduce Opioid Need in Patients After Pancreatic Surgery,"Randomized Controlled Trial of Repeat vs. Single Quadratus Lumborum Block to Reduce Opioid Prescriptions After Open Pancreatectomy (""RESQU-BLOCK"" Trial)","This phase II trial studies how an additional anesthetic nerve block, called a quadratus lumborum block, works to reduce the need for opioids in patients after pancreatic surgery. Giving an additional regional anesthetic after surgery may hasten the weaning process, reduce the need for opioid medications upon discharge, and reduce the risk of opioid dependence.","PRIMARY OBJECTIVE:

I. To use a phase II randomized controlled trial to compare the intervention of a second regional anesthetic block (quadratus lumborum \[QL\] block) versus usual care (single intraoperative QL block) to increase the proportion of opioid-free pancreatic cancer survivors at discharge after potentially curative surgery.

OUTLINE: Patients are randomized to 1 of 2 arms.

ARM 1: Patients undergo QL block before surgery and receive standard of care multimodal pain control after surgery.

ARM 2: Patients undergo QL block before surgery and receive multimodal pain control. Patients then undergo a second QL block on day 4 after surgery and continue to receive standard of care.

After completion of study treatment, patients are followed up at 1 month, 3 months, 6 months, and 1 year after surgery.",UNKNOWN,,2019-02-28,2023-03-31,2021-11-29,INTERVENTIONAL,PHASE2,RANDOMIZED,PARALLEL,TRIPLE,TREATMENT,136,ACTUAL
NCT06327594,Assessment System of Sarcopenia in Lung Cancer Patients,Study on the Value of Musculoskeletal Cross-modal Imaging Assessment System in the Diagnosis and Prognosis of Sarcopenia in Lung Cancer Patients,"1. To explore the diagnostic value of musculoskeletal cross-modal imaging assessment system of ultrasound combined with abdominal CT/MRI for sarcopenia in patients with lung cancer.
2. To explore the value of musculoskeletal cross-modal imaging assessment system of ultrasound combined with abdominal CT/MRI in evaluating the prognosis and the effect of nutritional support in patients with lung cancer during perioperative period.
3. To explore the value of musculoskeletal cross-modal imaging assessment system of ultrasound combined with abdominal CT/MRI in evaluating the long-term prognosis of patients with lung cancer.","Sarcopenia is a progressive and systemic skeletal muscle disease that involves accelerated loss of muscle mass and function and is associated with increased adverse outcomes in older adults such as falls, functional decline, weakness, and death. It can be comorbid with a variety of diseases and interacts extensively with various disease states to influence disease prognosis. According to literature reports, the prevalence of sarcopenia in lung cancer patients is 42.8%-45.0%, and many studies have confirmed that sarcopenia is associated with a variety of poor prognosis of lung cancer. Early identification of sarcopenia in lung cancer patients and early intervention before the surgery are very important steps to improve the prognosis of lung patients.

However, at present, the evaluation methods of sarcopenia are very complicated, which rely on three features: loss of muscle mass, loss of muscle strength, and loss of physical performance. At present, physicians usually use bioelectrical impedance analysis (BIA) or dual-energy X-ray absorptiometry (DXA) to determine skeletal muscle mass index SMI to measure muscle mass, grip strength test to measure muscle strength, gait speed or tools such as SPPB scores to assess physical performance. A diagnosis of sarcopenia can be made when a subject experiences a decrease in SMI combined with a decrease in grip strength or a decrease in gait speed. The above evaluation methods are difficult to be used as routine preoperative evaluation items.

Previous studies have demonstrated that SMI in older adults can be accurately estimated by using muscle thickness acquired from ultrasound examination with basic information such as age and body mass index (BMI). And it has been shown that the cross-sectional area of the psoas major muscle at L3-level assessed by CT/MRI can also preliminarily diagnose sarcopenia. However, existing alternatives for assessing sarcopenia with ultrasound or CT/MRI alone are incomplete and lack stability.

Fronted with such a dilemma, we attempted to establish a musculoskeletal cross-modal imaging evaluation system of ultrasound combined with abdominal CT/MRI images, which can diagnose sarcopenia more comprehensively and accurately, and evaluate the perioperative prognosis, nutritional support effect and long-term prognosis of patients.",RECRUITING,,2023-11-01,2028-11,2027-11,OBSERVATIONAL,,,,,,1500,ESTIMATED
NCT00265694,Random Trial for Elderly Patients With NSCLC,A Randomized Phase III Trial of Vinorelbine Versus Gemcitabine and Carboplatin for Elderly Patients With Advanced Non-Small Cell Lung Cancer,"1. Recently a radomized trial of vinorelbine versus best supportive care in patients at 70 years of age or older demonstrated a definite improvement in overall survival rate and quality of life with chemotherapy.
2. The role of combination therapy containing the platinum compound, which is the standard therapy for the young patients is still vague.
3. Gemcitabine and carboplatin have favorable toxicity profile.",,UNKNOWN,,,,,INTERVENTIONAL,PHASE3,RANDOMIZED,PARALLEL,NONE,TREATMENT,0,
NCT05373394,Evaluation of Cognitive and Motor Neurological Disorders in the Short and Long Term After Surgery for the Removal of a Diffuse Low-grade Glioma of the Supplementary Motor Area,Evaluation of Cognitive and Motor Neurological Disorders in the Short and Long Term After Surgery for the Removal of a Diffuse Low-grade Glioma of the Supplementary Motor Area,"Background : The supplementary motor area is the most common/preferential brain location of LGG. This area plays an important role in many motor and cognitive functions such as motor initiation, bimanual coordination and executive functions. Many studies describe the supplementary motor area syndrome resulting from lesions in this area. News managements for LGGs consisting in intraoperative mapping in awake patients reduce significantly neurological disorders and increase also the overall survival . However, the literature does not provide data concerning motor and cognitive functions in a long term and their consequences in the quality of life of patients.

Objective : The aim of our research project is to identify whether there are some motor or neurocognitive deficit in the short and the long term in a population of patients who have medical story of LGG resection in the supplementary motor area.","Patients and Methods : 20 patients who have medical story of LGG in the supplementary motor area and 20 patients who have medical story of LGG resection in other locations are recruited. Firstly, patients have to complete a self-assessment questionnaire about their quality of life, sent by regular mail or e-mail. Then, patients are admitted on the same day as their follow up visit and underwent motor and neurocognitive screening tests ( ""Bilan des 400 points"", Tests of Attentional Performances) for an hour. The investigators will analyse data and compare between the 2 groups.",COMPLETED,,2022-05-19,2022-06-23,2022-06-23,OBSERVATIONAL,,,,,,22,ACTUAL
NCT02393794,Cisplatin Plus Romidepsin & Nivolumab in Locally Recurrent or Metastatic Triple Negative Breast Cancer (TNBC),Phase I/II Study of Cisplatin Plus Romidepsin and Nivolumab in Metastatic Triple Negative Breast Cancer or BRCA Mutation-Associated Locally Recurrent or Metastatic Breast Cancer,Study combination use of cisplatin plus romidepsin and nivolumab in metastatic triple negative breast cancer (TNBC) or BRCA mutation-associated locally recurrent or metastatic breast cancer,"Breast cancer is the most common cancer and the second leading cause of cancer related death in American women. Despite recent improvement in the treatment of breast cancer, 40,000 women per year still die in the U.S.as a result of breast cancer. Once the disease has gotten worse (progressed) after standard chemotherapy treatments, there are limited treatment options and the likelihood for patients to recover is very small.

The study will be done in two phases:

Phase I will determine the highest dose of romidepsin that is safe and tolerable to take in combination with cisplatin.

Phase II will determine if taking romidepsin (at the dose determined in Phase I) in combination with cisplatin and nivolumab is safe and effective in treating patients with breast cancer.

Phase I will complete before Phase II begins.",UNKNOWN,,2015-07-17,2025-07,2024-12,INTERVENTIONAL,PHASE1|PHASE2,NON_RANDOMIZED,SINGLE_GROUP,NONE,TREATMENT,51,ACTUAL
NCT05845294,A Study of the Effect of Short-term Structured Psychological Care in Patients,A Study of the Effect of Short-term Structured Psychological Care on the Level of Postoperative Stigma in Patients With Colorectal Cancer,"The study explored the effects of short-term structured psychological care on the level of postoperative psychological resilience, stigma, anxiety and depression in patients with colorectal cancer colostomy.",,COMPLETED,,2019-08-01,2020-12-01,2020-12-01,INTERVENTIONAL,NA,NON_RANDOMIZED,PARALLEL,NONE,HEALTH_SERVICES_RESEARCH,70,ACTUAL
NCT04589494,Effect of Tramadol Versus Morphine on PD1 and PD1-ligand in Patients With Chronic Cancer Pain,Comparison Between the Effect of Tramadol Versus Morphine on PD1 and PD1-ligand in Patients With Chronic Cancer Pain,this work is looking for comparison between the effect of tramadol versus morphine on PD1 and PD1-ligand in patients with chronic cancer pain,"The use of opioids is the mainstay in the treatment of many types of chronic pain, including cancer and non-cancer-related pain\]. Opioids are known to suppress immune function following both acute and chronic administration; however, they appear to be different according to the schedule of administration as well as the state of the organism. Programmed death-1 (PD-1, also known as CD279) belongs to the CD28 receptor superfamily. It is an inhibitory receptor, and its expression is upregulated on activated leukocytes, resulting in an inhibited immune response. PD-1 interacts with two ligands: programmed death ligand-1 (PD-L1, also referred to as B7-H1) and programmed death ligand-2 (PD-L2, also known as B7-DC). PD-L2 is expressed mainly on activated dendritic cells (DCs) and macrophages, whereas PD-L1 is distributed widely. In addition to immune cells, some subsets of tumor cells also express PD-L1 to escape from immunosurveillance. It has been reported that the PD-1/PD-L1 pathway could be activated by surgical stress.",UNKNOWN,,2020-04-16,2021-05,2021-02,INTERVENTIONAL,PHASE2|PHASE3,RANDOMIZED,PARALLEL,TRIPLE,TREATMENT,15,ESTIMATED
NCT04858594,Study of Periodontitis and Blood Stream Infection in AML Patients Receiving Chemotherapy,Effect of Periodontitis on the Risk of Bloodstream Infection During Intensive Chemotherapy in Patients With Acute Myeloid Leukemia,"This is a prospective, observational study to establish the connection between periodontitis and BSI in AML patients planning to receive intensive chemotherapy.","Once eligibility is confirmed, participants will undergo a specialized baseline periodontal examination, gingival sulcus microbiota sampling and saliva sample at baseline before starting chemotherapy.

Patients will be separated into 2 cohorts, with periodontitis (Arm A) and without periodontitis (Arm B). All patients will receive standard oncologic supportive care including antibiotic prophylaxis. Serum samples will be obtained at baseline, at the onset of neutropenic fever, and weekly until day 28 or discharge (whichever sooner).

Study participation will continue during the duration of standard of care chemotherapy for 28 days or until discharge from hospital, whichever later.",TERMINATED,PI left and research was stopped,2021-05-04,2022-02-28,2022-02-28,OBSERVATIONAL,,,,,,3,ACTUAL
NCT05478694,Outcomes of Focal Ablation for Prostate Cancer,Prospective Single Institutional Study Evaluating the Outcomes for Patients Undergoing Ablative Therapies in the Management of Clinically Localized Prostate Cancer in the Primary and Salvage Setting,This study will be designed to define the efficacy and safety of ablative therapies in the management of localized prostate cancer and comprehensively evaluate quality of life outcomes and oncologic control following treatment.,"This study will be designed to define the efficacy and safety of ablative therapies in the management of localized prostate cancer and comprehensively evaluate quality of life outcomes and oncologic control following treatment.

There are several commercially available standard of care treatments available for local therapy of the prostate. Ablative therapies may be delivered via a whole gland or focal approach by systems including cryoablation (CA), brachytherapy, irreversible electroporation (IRE), high intensity focused ultrasound (HIFU), MRI-guided transurethral ultrasound ablation (TULSA) procedure or future novel prostate ablation systems.

These are single, outpatient treatments lasting between 2-4 hours and include treatment planning and energy delivery under guidance and are either administered via transperineally approach (cryoablation, IRE, brachytherapy) or via the urethral (TULSA-Pro) or rectum (HIFU).

This study protocol will not include experimental therapy and the enrolled subjects will undergo the ablative therapy as part of their standard of care treatment.",RECRUITING,,2023-02-01,2026-08,2026-08,OBSERVATIONAL,,,,,,225,ESTIMATED
NCT02443194,"The Effect of Duloxetine on Mood, Quality of Life and Cognitive Functioning in Glioblastoma Patients","The Effect of Duloxetine on Mood, Quality of Life and Cognitive Functioning in Glioblastoma Patients","Primary tumor glioblastoma is the most common malignant brain. Standard treatment includes biopsy or excision of the tumor in order to obtain a pathological diagnosis, and tumor mass reduction. After the surgery patients are treated with radiation and Temodal. The most common psychiatric symptom in this patient population is depression, valued at up to approximately 50% in patients with glioma . Depression not only adversely affects the quality of life of patients but also impairs the ability and cognitive function due to the complex clinical course of patients with glioblastoma. There is a tendency to give Diagnosis of depression in this patient population, due to a lack of awareness, knowledge and literature on the subject. This study was designed to prospectively randomized, controlled, double-blind study.

This method of recruitment - patients who undergo resection or biopsy of glioblastoma (newly diagnosed glioblastoma), immediately after diagnosis, patients will receive an explanation about the study and sign a consent form will enter research.","This study was designed to prospectively randomized, controlled, double-blind study.This method of recruitment patients who undergo resection or biopsy of glioblastoma (newly diagnosed glioblastoma), immediately after diagnosis, patients will receive an explanation about the study and sign a consent form will enter research.

Patients who underwent resection or biopsy of glioblastoma (newly diagnosed glioblastoma), will randomization ratio of 1: 1 by the pharmacist (by age, Karnofsky score, the degree of tumor resection) two research groups:

Group # 1: consisting of 50 patients who will be treated immediately after diagnosis, 30 mg Cymbalta morning for a week and then a dose exceeding 60 mg for 3 months.

Group # 2: will include 50 patients treated immediately after diagnosis placebo for 3 months.",TERMINATED,principle investigator decision due to many adverse events in patients,2015-05,2015-11,2015-11,INTERVENTIONAL,PHASE3,RANDOMIZED,PARALLEL,DOUBLE,PREVENTION,50,ACTUAL
NCT05817994,Endoscopic Ultrasound Guided Liver Biopsy and Portal Pressure Registry,Registry of Endoscopic Ultrasound Guided Assessment of the Liver (REGAL Study),"Patient Registry aiming to provide regional evidence documenting the clinical merit of EUS (Endoscopic_ Ultrasound) guided liver biopsy, per local standard of practice, in patients with suspected liver disease indicated for an endoscopic intervention and a liver biopsy.","The finding of this patient Registry may lead to recommendations towards optimizing liver biopsy procedures. If the study demonstrates the optimization of the number of interventions needed to reach diagnostic and therapeutic goals in the setting of suspected liver disease thanks to the utilization of Acquire compared to other liver biopsy procedures, this data can be used as part of economic messaging of the BSC Acquire Fine Needle Biopsy.

This Registry will document all relevant diagnostic and therapeutic radiologic - trans jugular or percutaneous - and endoscopic/endosonographic interventions which enrolled patients undergo when they are suspected to have liver disease and are indicated for an endoscopic procedure and liver biopsy. The study will help illustrate that an EUS guided approach for liver biopsy in patients with suspected liver disease that is indicated for:

Upper endoscopy and Liver biopsy will benefit both the patients and the hospitals from completing both procedures in one setting.

Where possible, the proposed Registry will also allow for the dynamic assessment of the severity of liver disease and for monitoring of changes to therapy for liver fibrosis and/ or portal hypertension. It is anticipated that the ability to monitor changes in liver status over time will become increasingly important as new therapies emerge in the field.",WITHDRAWN,The study was withdrawn by the sponsor,2023-04-01,2023-04-01,2023-04-01,OBSERVATIONAL,,,,,,0,ACTUAL
NCT00031694,Paclitaxel and Bryostatin 1 in Treating Patients With Advanced Pancreatic Cancer,A Phase II Study of Sequential Paclitaxel and Bryostatin-1 for Patients With Advanced Pancreatic Cancer,Phase II trial to study the effectiveness of combining paclitaxel and bryostatin-1 in treating patients who have locally advanced unresectable or metastatic pancreatic cancer. Drugs used in chemotherapy use different ways to stop tumor cells from dividing so they stop growing or die. Bryostatin-1 may help paclitaxel kill more cancer cells by making tumor cells more sensitive to the drug.,"PRIMARY OBJECTIVES:

I. To determine the response rates to weekly, sequential paclitaxel/ bryostatin-1 in patients with unresectable and metastatic pancreatic cancer.

II. To determine the toxicity of therapy. III. To determine patient survival after therapy. IV. To determine Bryostatin-1 pharmacokinetics.

OUTLINE: This is an open-label, multicenter study.

Patients receive paclitaxel IV over 1 hour on day 1 followed by bryostatin 1 IV over 1 hour on day 2 of weeks 1-3. Courses repeat every 4 weeks in the absence of disease progression or unacceptable toxicity.",COMPLETED,,2002-03,2010-04,2010-04,INTERVENTIONAL,PHASE2,NA,SINGLE_GROUP,NONE,TREATMENT,19,ACTUAL
NCT01434394,Neoadjuvant Erbitux Based Chemotherapy for Locally Advanced Oral/Oropharyngeal Cancer,Neoadjuvant Erbitux Based Chemotherapy for Locally Advanced Oral/Oropharyngeal Cancer,"EGFR is a potential target for new anticancer therapy in head and neck squamous cell carcinoma, because blocking the EGFR by a monoclonal antibody results in inhibition of the stimulation of the receptor, therefore, in inhibition of cell proliferation, enhanced apoptosis, and reduced angiogenesis, invasiveness and metastases. The study hypothesis is that neo-adjuvant Erbitux-based chemotherapy followed by surgery and radiotherapy for locally advanced oral/oropharyngeal cancer could benefit the patients on prognosis. The endpoints of this study are the pathological complete response after neo-adjuvant Erbitux-based chemotherapy followed by surgery and radiotherapy, the survival rate, and the safety.","The primary endpoint of this study is the pathological complete response after neo-adjuvant Erbitux-based chemotherapy followed by surgery and radiotherapy. The second endpoint of this study is the disease free survival rates (1, 2, 3, 5 years), locoregional control rates (1, 3, 5 years), overall survival rate (3, 5 years), and the safety.",COMPLETED,,2011-08,2017-02,2014-10,INTERVENTIONAL,PHASE2|PHASE3,RANDOMIZED,PARALLEL,NONE,TREATMENT,243,ACTUAL
